record_timestamp,client_timestamp,button,state,x,y,s,θ,c,∆c,v_x,v_y,t_v,t_a,t_j,ω
0.0,0.0,NoButton,Move,548.0,603.0,1,0.7496990507181243,1,1,1,1,1.4142135623730951,1,1,-1.5670556008885062
0.101000070572,0.108999999997,NoButton,Move,519.0,576.0,39.6232255123179,6.985568177685211,0.157591937722977,-0.021260461544584216,-287.1285122452142,-267.32654588347526,392.30888936925703,3870.241610655376,9.900983180869455,2.36049063482554
0.203000068665,0.202999999994,NoButton,Move,465.0,530.0,70.9365914038728,13.08807444842636,0.08790765109453283,-0.0009823461382814588,-529.4117746038064,-450.98040058842764,695.4567914716558,2972.038311471332,37933.741990147275,8.638967296547877
0.203999996185,0.218999999997,NoButton,Move,453.0,523.0,13.892443989449804,13.394538897813469,0.4392680132722156,0.02529147228842619,-12000.869823044786,-7000.507396776125,13893.45098677734,13198950.855263686,-898268.4056780887,14.91689275570675
0.315999984741,0.327999999994,NoButton,Move,366.0,427.0,129.5569372901351,13.492476518785852,0.0023654808132798,-0.0033722820375146597,-776.7857936565771,-857.1429447244988,1156.7584868578504,-113720.48036907738,117821251.4758805,14.917916574937289
0.423000097275,0.436999999998,NoButton,Move,320.0,365.0,77.20103626247513,13.567480065302929,0.0012686050047230595,-1.4208045146278633e-05,-429.9060899154026,-579.4386429294557,721.5042529786498,-4067.792300133289,-124417358.2658857,14.918475715472441
0.532999992371,0.545999999995,NoButton,Move,284.0,308.0,67.4166151627327,14.13,0.0011125380047044995,-2.3149634499127514e-06,-327.27303938409915,-518.182312358157,612.878904147102,-987.5041129516286,996843.5694711078,14.918679729244447
0.703000068665,0.545999999995,NoButton,Move,284.0,307.0,1.0,17.963154547989735,0.5625199346970715,0.5614073966923671,0.0,-5.882350301246862,5.882350301246862,-3570.566361370973,18119.33414579519,15.085140140217716
0.960000038147,0.951999999997,NoButton,Move,180.0,432.0,162.60688792299052,23.967428002784334,0.023573137626279942,-0.003314415545090765,-404.6693087536886,486.38138071356803,632.7117012921643,2439.025001654017,-10050.827062842354,18.05628656565008
1.05099987984,0.998999999996,NoButton,Move,168.0,459.0,29.546573405388315,24.215172910584215,0.2032138675579761,0.006079917541265061,-131.86836127126006,296.7038128603351,324.6881846791292,-3384.8796973976405,66039.58041266864,24.334972210763436
1.05200004578,1.06099999999,NoButton,Move,157.0,473.0,17.804493814764857,24.4252617238033,0.013914740310922614,-0.010632098234102678,-10998.17496284584,13997.67722544016,17801.539827244585,17473952.014966782,-5822938.44064638,24.33827112208478
1.16000008583,1.108,NoButton,Move,151.0,478.0,7.810249675906654,24.531997396452436,0.0268991161533764,0.0016624789707438503,-55.555534953711415,46.29627912809285,72.31709981117423,-164159.40882267695,161827133.45821765,30.59674591279462
1.16100001335,1.17,NoButton,Move,139.0,486.0,14.422205101855956,30.72525905777645,0.007400787320338428,-0.0013519658537187757,-12000.869823043453,8000.579882028968,14423.25049905054,14351973.63028651,-17639389926.76941,30.61821757156959
1.27399992943,1.18599999999,NoButton,Move,134.0,490.0,6.4031242374328485,36.894601836602554,0.9672249720094496,0.1498993536745627,-44.24782047147873,35.39825637718299,56.66485834290057,-127138.02044363118,128461449.73092085,36.87010009496429
1.27500009537,1.27899999999,NoButton,Move,124.0,500.0,14.142135623730951,37.05975051401718,0.4362384114372197,-0.03754641976995452,-9998.3408753144,9998.3408753144,14139.789267098906,14080787.84282031,-14476709385.573612,36.898242545915274
1.3789999485,1.389,NoButton,Move,103.0,515.0,25.80697580112788,43.174601836602555,0.006399381263705027,-0.016655924099201455,-201.9233620815789,144.23097291541347,248.14434852008043,-133573.6974668056,136614864.6912416,43.17140935006094
1.50600004196,1.42,NoButton,Move,99.0,519.0,5.656854249492381,43.227184898213494,1.0809632090369115,0.1899578423590519,-31.496039814016694,31.496039814016694,44.54212666602538,-1603.1659214343945,-111924024.25092766,49.42660320138077
1.50699996948,1.498,NoButton,Move,89.0,528.0,13.45362404707371,49.45460183660255,0.003908468188716699,-0.08005684840602219,-10000.72485253621,9000.65236728259,13454.599236424883,13411029.141149532,131980097.4628208,49.458231459451625
1.59599995613,1.607,NoButton,Move,76.0,541.0,18.384776310850235,55.73460183660255,0.33872682664699016,0.018211717825507186,-146.06743764045277,146.06743764045277,206.57055133221462,-148854.27721682328,150703756.39287773,55.731496516646
1.70399999619,1.716,NoButton,Move,68.0,549.0,11.313708498984761,55.89975051401718,0.5550788232314398,0.019122995488514132,-74.0740465980897,74.0740465980897,104.75652131887507,-942.722150443427,-125554429.52459165,62.00484337753769
