record_timestamp,client_timestamp,button,state,x,y,s,θ,c,∆c,v_x,v_y,t_v,t_a,t_j,ω
0.0,0.0,NoButton,Move,374.0,232.0,1,0.6998928697192437,1,1,1,1,1.4142135623730951,1,1,1.5607966696440279
0.159999847412,0.172000000253,NoButton,Move,393.0,248.0,24.839484696748443,6.28,0.2493809667127544,-0.030218784425326814,118.75011324901426,100.00009536759096,155.24692740979128,961.4553784623217,6.250005960474435,2.3361951758906074
0.654000043869,0.656000000425,NoButton,Move,407.0,248.0,14.0,11.560541153038733,0.3985790807343398,0.010657008144398957,28.340069701204307,0.0,28.340069701204307,-256.8963709301551,1944.2408836084828,7.05539850624658
0.770999908447,0.780000000261,NoButton,Move,380.0,290.0,49.92995093127971,13.852496667789788,0.10575898943514923,-0.005864618046635151,-230.76949787407654,358.97477447078575,426.7522113069889,3405.2359209371257,-10413.274868196468,8.62340912918594
0.885999917984,0.89000000013,NoButton,Move,412.0,402.0,116.48175822848829,19.87296080010147,0.01967651887821955,-0.0007390210438622676,278.26084648892424,973.9129627112349,1012.8847701617927,5096.804436926779,31844.625984044178,8.625168047602882
1.05599999428,1.06100000022,NoButton,Move,446.0,459.0,66.37017402418047,24.154748336810076,0.09071038641722204,0.0010702679115037863,199.9999102400403,335.29396716712637,390.41261316035144,-3661.5992802121327,9950.398569494377,14.903212384405592
1.15799999237,1.17000000039,NoButton,Move,455.0,446.0,15.811388300841896,24.585044926213907,0.2708040214584204,0.011390121576585978,88.23529576989628,-127.45098277873907,155.01361369527362,-2307.8333713043107,-85866.70471710121,18.052448172148225
1.28199982643,1.29500000039,NoButton,Move,482.0,430.0,31.38470965295043,30.614601836602557,0.013710389363547248,-0.00819168426083254,217.74222687213788,-129.03243073904466,253.10283590995957,791.0431732289516,10917.481617376774,24.332352013925192
1.40799999237,1.35800000001,NoButton,Move,490.0,422.0,11.313708498984761,36.894601836602554,0.5329425723607527,0.04589407470095229,63.49197987413388,-63.49197987413388,89.79121903991974,-1296.122236440604,24594.225899741432,24.340350898054716
1.40899991989,1.42000000039,NoButton,Move,493.0,419.0,4.242640687119285,42.86755610458376,1.4802101952838396,0.22327311992245874,3000.2174557608632,-3000.2174557608632,4242.948216005514,4153458.039603847,-2087316.6983836247,30.604935488612675
1.52799987793,1.5290000001,NoButton,Move,507.0,392.0,30.4138126514911,43.174601836602555,0.1963895265754645,-0.04221176356346869,117.6471003064903,-226.89083630537417,255.5783476937698,-33507.321632596344,34913912.830488026,30.609009556767067
1.67199993134,1.68500000006,Left,Pressed,508.0,391.0,1.4142135623730951,45.40382353718082,0.21711411924487434,0.014654500013868714,6.94444186873166,-6.94444186873166,9.820923873871875,-1706.6481435265307,-29076137.557499535,30.74761910674142
1.79600000381,1.79400000023,NoButton,Drag,514.0,438.0,47.38143096192854,45.53,0.04704842499099422,-0.0035892899560279142,48.387068495073805,379.0320365447448,382.1080908915745,3002.314108387093,256456.8943841831,33.7435565397486
1.90999984741,1.91900000023,NoButton,Drag,514.0,474.0,36.0,48.79355866775187,0.003504901744977288,-0.0012095423123893593,0.0,315.78990692580203,315.78990692580203,-581.7392539455416,41306.743090247735,40.02302818130403
